kmer1,kmer2,kmer3,kmer4,kmer5,kmer6,kmer7,kmer8,kmer9,kmer10,kmer11,kmer12,kmer13,kmer14,kmer15,kmer16,kmer17,kmer18,kmer19,kmer20,kmer21,kmer22,kmer23,kmer24,kmer25,kmer26,kmer27,kmer28,kmer29,kmer30,kmer31,kmer32,kmer33,kmer34,kmer35,kmer36,kmer37,kmer38,kmer39,kmer40,kmer41,kmer42,kmer43,kmer44,kmer45,kmer46,kmer47,kmer48,kmer49,kmer50,kmer51,kmer52,kmer53,kmer54,kmer55,kmer56,kmer57,kmer58,kmer59,kmer60,kmer61,kmer62,kmer63,kmer64,Target
0.051282051,0.025641026,0.025641026,0,0.025641026,0.025641026,0,0,0.025641026,0,0.025641026,0.051282051,0,0.025641026,0.025641026,0,0,0,0.076923077,0.025641026,0.025641026,0,0.025641026,0,0.025641026,0.025641026,0,0,0,0,0,0,0.051282051,0,0,0,0,0.025641026,0,0,0.025641026,0,0.025641026,0.025641026,0.025641026,0.025641026,0.051282051,0.025641026,0,0.025641026,0,0,0.051282051,0,0.025641026,0,0,0,0.025641026,0.051282051,0,0.025641026,0,0,0
0,0,0,0.025641026,0.025641026,0,0,0.025641026,0.025641026,0,0,0.025641026,0.025641026,0.025641026,0.051282051,0,0,0.051282051,0.025641026,0.025641026,0.025641026,0.025641026,0,0.025641026,0,0,0,0,0.025641026,0.025641026,0,0.025641026,0,0,0.025641026,0.025641026,0.025641026,0,0,0,0.025641026,0,0,0,0,0,0.025641026,0.025641026,0.025641026,0,0,0.025641026,0.025641026,0.051282051,0,0.025641026,0,0.025641026,0.025641026,0.025641026,0,0.051282051,0,0.076923077,0
0.128205128,0,0.025641026,0.076923077,0.025641026,0.025641026,0,0.025641026,0.051282051,0.025641026,0,0,0.051282051,0,0,0.051282051,0.025641026,0.051282051,0.025641026,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0.025641026,0.051282051,0,0,0.025641026,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0.025641026,0,0.025641026,0,0,0,0.025641026,0,0,0,0.025641026,0.025641026,0.025641026,0.076923077,0
0,0,0,0.051282051,0,0.025641026,0,0,0.051282051,0,0,0.025641026,0,0,0.025641026,0.051282051,0.025641026,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0.051282051,0,0.025641026,0.051282051,0,0,0,0,0,0,0,0,0,0.025641026,0.025641026,0,0.051282051,0,0,0.025641026,0.051282051,0.025641026,0,0,0.025641026,0.025641026,0,0,0.076923077,0.051282051,0.025641026,0.076923077,0.102564103,0
0.025641026,0.025641026,0,0.025641026,0.025641026,0,0,0.025641026,0.025641026,0.025641026,0,0.025641026,0,0,0.076923077,0.025641026,0.025641026,0,0.025641026,0.051282051,0,0,0,0,0,0,0,0,0,0,0.051282051,0.025641026,0,0,0.025641026,0.051282051,0.051282051,0,0,0.025641026,0,0,0,0.025641026,0.025641026,0.025641026,0,0,0.025641026,0.025641026,0,0,0.025641026,0,0,0.025641026,0.051282051,0.051282051,0.025641026,0,0.025641026,0.025641026,0,0,0
0.025641026,0.025641026,0,0.025641026,0,0,0,0.025641026,0.025641026,0,0,0.025641026,0,0,0,0.025641026,0.025641026,0,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0,0,0,0,0,0.076923077,0.051282051,0.025641026,0.025641026,0,0.025641026,0,0.025641026,0,0,0,0,0,0,0,0,0.025641026,0.051282051,0,0,0,0,0,0,0.076923077,0,0.102564103,0.025641026,0.025641026,0,0.051282051,0,0.076923077,0,0.025641026,0
0.153846154,0,0.102564103,0.051282051,0,0,0,0,0.051282051,0.051282051,0.025641026,0,0.025641026,0,0,0.051282051,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0.051282051,0.076923077,0,0,0,0,0,0,0.051282051,0.025641026,0,0,0,0,0,0,0,0.076923077,0,0,0.025641026,0.025641026,0,0,0,0,0,0,0,0.051282051,0.025641026,0,0.051282051,0
0.051282051,0.025641026,0.025641026,0.025641026,0.051282051,0.025641026,0.025641026,0.025641026,0,0.025641026,0,0,0,0,0.025641026,0.051282051,0.025641026,0.076923077,0,0.025641026,0.051282051,0,0,0,0.025641026,0.025641026,0,0,0.025641026,0,0.025641026,0,0.025641026,0,0,0.025641026,0.025641026,0.025641026,0,0.025641026,0.025641026,0,0,0,0,0,0,0,0,0.025641026,0,0.025641026,0,0,0.025641026,0,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0
0.051282051,0,0.025641026,0,0.025641026,0,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0.025641026,0.051282051,0.025641026,0,0,0.025641026,0,0.025641026,0,0.025641026,0,0,0,0.025641026,0,0,0.025641026,0,0.051282051,0.025641026,0,0,0.076923077,0.051282051,0.051282051,0.025641026,0,0.025641026,0,0,0.025641026,0.025641026,0,0,0,0,0,0,0,0.076923077,0,0,0,0.025641026,0,0
0,0,0.025641026,0,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0.025641026,0.025641026,0,0.025641026,0,0.025641026,0.025641026,0.025641026,0.051282051,0.025641026,0.025641026,0.025641026,0,0,0.051282051,0,0,0,0,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0.025641026,0.076923077,0,0,0.025641026,0,0.051282051,0.025641026,0,0,0.025641026,0,0.025641026,0,0,0,0,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0,0,0.025641026,0.025641026,0,0
0.025641026,0,0,0.051282051,0,0.025641026,0,0.051282051,0.025641026,0,0,0,0,0.025641026,0,0.025641026,0,0,0.025641026,0,0,0.076923077,0,0.076923077,0,0,0,0,0,0.051282051,0,0.076923077,0,0.051282051,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0.051282051,0.025641026,0,0,0.025641026,0.051282051,0,0,0,0,0.025641026,0,0.076923077,0.025641026,0.025641026,0.076923077,0
0.153846154,0.051282051,0,0.051282051,0.051282051,0,0.025641026,0,0,0,0,0.025641026,0,0.051282051,0,0.051282051,0.025641026,0,0.025641026,0.025641026,0,0,0,0,0.025641026,0,0,0,0,0,0.025641026,0,0.051282051,0,0,0.025641026,0,0,0,0,0.025641026,0,0,0.025641026,0.051282051,0,0,0,0.025641026,0.025641026,0,0,0.025641026,0,0,0.025641026,0.025641026,0,0.051282051,0,0,0,0.051282051,0,0
0.025641026,0.025641026,0,0.025641026,0,0.025641026,0,0.025641026,0.025641026,0,0,0,0,0,0,0.128205128,0.025641026,0,0,0.025641026,0.051282051,0,0,0,0,0,0,0,0.025641026,0,0.025641026,0.025641026,0.025641026,0,0,0.025641026,0,0,0,0.025641026,0,0.025641026,0,0,0,0,0,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0.076923077,0.051282051,0.051282051,0,0
0,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0.051282051,0,0,0,0,0.025641026,0,0.025641026,0,0.025641026,0.025641026,0,0,0,0,0,0.025641026,0,0.025641026,0,0,0,0.051282051,0.051282051,0.051282051,0.025641026,0.025641026,0,0.025641026,0.025641026,0,0,0,0,0,0.051282051,0.051282051,0,0.051282051,0,0,0,0.025641026,0,0,0,0.025641026,0,0.076923077,0.076923077,0,0.025641026,0,0,0,0.025641026,0.025641026,0
0.051282051,0.076923077,0.025641026,0,0.102564103,0.025641026,0.051282051,0,0,0.051282051,0,0,0.025641026,0.051282051,0,0,0.051282051,0.051282051,0.025641026,0.076923077,0,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0,0,0,0,0,0.025641026,0,0,0,0.051282051,0,0,0,0,0,0,0.025641026,0.025641026,0,0,0,0.025641026,0.025641026,0,0,0.051282051,0,0,0,0,0,0,0,0,0,0,0,0
0.025641026,0,0.025641026,0,0,0.025641026,0,0,0.025641026,0.025641026,0.025641026,0.025641026,0,0,0,0,0,0.025641026,0.025641026,0,0.025641026,0,0,0.051282051,0,0,0,0,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0,0.051282051,0,0,0.025641026,0,0,0,0,0,0.025641026,0,0.051282051,0.025641026,0.025641026,0,0.025641026,0,0,0.025641026,0.025641026,0,0.051282051,0.051282051,0,0,0.051282051,0,0.025641026,0.051282051,0.051282051,0
0,0.025641026,0.051282051,0.025641026,0.025641026,0.025641026,0,0.025641026,0.025641026,0.051282051,0.051282051,0.025641026,0,0,0,0.025641026,0.076923077,0.025641026,0.051282051,0,0.076923077,0,0,0,0,0,0,0,0,0.025641026,0,0,0.025641026,0.025641026,0.051282051,0,0.025641026,0.025641026,0,0.025641026,0.051282051,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0.025641026,0,0,0.025641026,0.025641026,0,0,0,0,0.051282051,0,0
0,0,0,0.051282051,0.051282051,0,0,0.102564103,0.025641026,0,0.025641026,0,0,0,0.051282051,0,0,0.076923077,0.051282051,0,0,0,0,0,0,0,0.025641026,0,0,0.076923077,0,0.025641026,0.051282051,0.051282051,0,0,0,0,0,0,0.051282051,0,0,0,0.025641026,0,0,0.025641026,0,0.025641026,0,0,0.076923077,0,0.025641026,0,0.025641026,0,0,0.025641026,0.025641026,0.025641026,0,0,0
0,0,0,0,0.051282051,0,0,0,0,0.025641026,0,0.051282051,0,0,0,0.025641026,0,0.051282051,0.076923077,0.025641026,0.051282051,0.025641026,0,0,0,0.025641026,0,0,0,0,0,0.051282051,0,0,0.025641026,0,0.025641026,0.025641026,0.025641026,0,0,0,0,0,0,0,0,0.051282051,0,0,0,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0.025641026,0,0,0,0.076923077,0.051282051,0.128205128,0
0,0,0,0,0.025641026,0.025641026,0,0,0,0.025641026,0,0,0,0,0.051282051,0,0,0.025641026,0.025641026,0.051282051,0,0,0,0.051282051,0,0,0,0,0,0.025641026,0.051282051,0.051282051,0,0.025641026,0,0,0.051282051,0,0,0.051282051,0.025641026,0,0,0,0,0.025641026,0.025641026,0,0,0,0,0,0.025641026,0.025641026,0,0.051282051,0,0.076923077,0,0.051282051,0,0.051282051,0,0.102564103,0
0.051282051,0.025641026,0,0.025641026,0.025641026,0,0,0.051282051,0,0,0.025641026,0.025641026,0,0.025641026,0,0.025641026,0.051282051,0,0.025641026,0,0,0,0,0.025641026,0,0,0.025641026,0,0.051282051,0,0.025641026,0,0,0.025641026,0,0,0.025641026,0.025641026,0,0,0.025641026,0.025641026,0.025641026,0,0,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0.025641026,0.025641026,0,0,0,0,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0.102564103,0
0,0,0.025641026,0.025641026,0.051282051,0,0,0.051282051,0.153846154,0.025641026,0,0,0.025641026,0.051282051,0,0,0,0,0.025641026,0.051282051,0.025641026,0.025641026,0,0.025641026,0,0,0,0,0.076923077,0,0,0,0.051282051,0.025641026,0.076923077,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.051282051,0,0.025641026,0.025641026,0,0,0,0,0,0,0,0,0,0,0
0,0.025641026,0,0,0.025641026,0,0,0.076923077,0.025641026,0,0,0.025641026,0.025641026,0.025641026,0.025641026,0,0,0,0.025641026,0.025641026,0,0,0,0,0,0,0,0,0.025641026,0.025641026,0,0.076923077,0,0.025641026,0.025641026,0.025641026,0,0,0,0,0.025641026,0,0.051282051,0,0,0.025641026,0,0,0.025641026,0.051282051,0,0.025641026,0.051282051,0,0,0.051282051,0.025641026,0,0.025641026,0,0.051282051,0.025641026,0.025641026,0.025641026,0
0.051282051,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0,0.076923077,0,0,0.025641026,0.051282051,0,0.025641026,0,0.025641026,0,0.025641026,0,0,0,0,0.025641026,0,0,0.025641026,0.025641026,0,0,0.025641026,0,0.025641026,0,0.025641026,0.051282051,0.025641026,0,0,0,0.025641026,0,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0.051282051,0.025641026,0,0,0,0.025641026,0,0,0.025641026,0,0.025641026,0.025641026,0,0,0,0
0.051282051,0.051282051,0.025641026,0,0,0.051282051,0.025641026,0,0.051282051,0.025641026,0.025641026,0,0,0,0,0,0.025641026,0,0.051282051,0,0,0.025641026,0.025641026,0.051282051,0,0.051282051,0,0,0.025641026,0.051282051,0.025641026,0,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0,0.051282051,0,0.025641026,0,0,0,0,0,0.025641026,0.025641026,0,0,0,0.051282051,0.025641026,0,0,0,0,0,0.025641026,0,0.025641026,0,0,0
0,0,0,0.025641026,0.051282051,0,0,0.051282051,0.025641026,0,0,0,0.025641026,0,0.025641026,0.051282051,0,0.076923077,0.025641026,0.051282051,0.051282051,0.025641026,0,0,0,0,0,0,0,0.076923077,0,0.025641026,0.025641026,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0.025641026,0.051282051,0.051282051,0,0.025641026,0.025641026,0,0,0.051282051,0,0.051282051,0.051282051,0,0
0,0,0,0,0.051282051,0,0,0.025641026,0,0.051282051,0.025641026,0,0,0.025641026,0,0,0,0.025641026,0.076923077,0.025641026,0.025641026,0.076923077,0.025641026,0.025641026,0,0.025641026,0,0,0,0.051282051,0.051282051,0,0,0.025641026,0,0,0.051282051,0,0.025641026,0.025641026,0.025641026,0,0.051282051,0.025641026,0,0.025641026,0,0,0,0,0,0,0,0.076923077,0,0.025641026,0,0.025641026,0.025641026,0,0,0,0,0,0
0.051282051,0,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0,0.051282051,0,0,0.025641026,0,0,0,0.025641026,0.051282051,0.025641026,0,0.051282051,0,0.025641026,0,0,0,0,0.025641026,0.025641026,0.051282051,0.025641026,0,0.025641026,0,0,0.051282051,0,0,0.051282051,0,0.051282051,0.051282051,0,0,0,0,0,0.025641026,0.025641026,0,0,0.025641026,0.025641026,0,0.025641026,0,0.051282051,0,0,0,0.025641026,0,0,0
0,0,0,0.076923077,0.025641026,0.051282051,0,0,0.051282051,0,0,0,0.025641026,0.076923077,0.076923077,0,0.025641026,0.051282051,0.025641026,0.025641026,0.025641026,0,0,0.025641026,0,0,0,0,0.025641026,0,0,0,0.025641026,0.025641026,0.025641026,0.025641026,0,0,0,0,0.025641026,0,0,0,0.025641026,0,0,0,0.025641026,0.025641026,0,0.051282051,0.076923077,0,0,0,0.025641026,0,0.025641026,0.025641026,0,0,0,0,0
0,0,0,0.051282051,0.025641026,0,0,0,0,0,0,0,0.128205128,0,0.076923077,0.025641026,0.025641026,0,0,0.051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051282051,0,0,0,0,0,0,0,0.051282051,0,0.051282051,0.025641026,0.025641026,0.025641026,0,0.153846154,0,0,0,0,0,0.051282051,0,0.102564103,0.025641026,0,0.025641026,0.025641026,0
0.076923077,0.051282051,0,0,0.051282051,0.025641026,0.025641026,0,0.025641026,0.025641026,0,0,0,0,0,0,0.051282051,0.025641026,0.025641026,0,0.051282051,0.128205128,0,0.051282051,0.025641026,0.025641026,0,0,0,0.025641026,0,0.025641026,0,0.025641026,0.025641026,0,0,0.025641026,0,0.025641026,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0.051282051,0,0,0,0,0,0.025641026,0,0,0.025641026,0.051282051,0
0,0,0,0.025641026,0.025641026,0,0,0,0,0,0.025641026,0.051282051,0,0.025641026,0,0,0,0.025641026,0.051282051,0,0.025641026,0,0,0,0,0,0,0,0,0.025641026,0.051282051,0,0.025641026,0,0.025641026,0,0.025641026,0,0,0.025641026,0.051282051,0.025641026,0.128205128,0,0,0.025641026,0.051282051,0.025641026,0,0,0,0,0,0.025641026,0,0.051282051,0,0.025641026,0.051282051,0.051282051,0,0.025641026,0.025641026,0,0
0.025641026,0,0.025641026,0,0.025641026,0.025641026,0,0,0.025641026,0.025641026,0.051282051,0.025641026,0,0,0.025641026,0,0.051282051,0,0.051282051,0.025641026,0,0,0.025641026,0,0,0,0,0.025641026,0,0,0,0.025641026,0,0.025641026,0.025641026,0,0.076923077,0,0,0,0.025641026,0.025641026,0.051282051,0.025641026,0,0,0.025641026,0.051282051,0,0.025641026,0,0,0.025641026,0,0,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0.051282051,0,0,0
0.025641026,0.025641026,0.025641026,0.025641026,0,0,0.051282051,0,0,0,0.051282051,0.025641026,0,0,0.025641026,0,0.025641026,0,0.025641026,0,0,0,0,0,0,0.051282051,0.076923077,0,0,0,0,0,0.051282051,0.025641026,0.051282051,0,0.051282051,0,0.076923077,0,0.128205128,0.025641026,0.076923077,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0.025641026,0.025641026,0,0,0,0,0,0
0,0,0,0.025641026,0,0,0,0,0,0,0,0.025641026,0.025641026,0.051282051,0.025641026,0,0.025641026,0,0.025641026,0,0.051282051,0.025641026,0,0,0,0,0,0.025641026,0.025641026,0,0,0.051282051,0,0,0,0,0,0.025641026,0,0,0,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0,0.025641026,0,0,0,0.076923077,0,0.025641026,0.025641026,0.076923077,0,0,0.025641026,0,0,0.051282051,0,0.153846154,0
0,0,0,0,0,0.025641026,0,0,0,0.051282051,0.025641026,0,0.025641026,0.051282051,0,0.025641026,0,0.025641026,0.102564103,0.025641026,0.076923077,0.076923077,0,0.051282051,0,0,0,0,0.025641026,0,0,0.025641026,0,0,0,0,0,0.076923077,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0.076923077,0.076923077,0.025641026,0,0,0,0,0,0,0.025641026,0.025641026,0,0.051282051,0
0,0,0.025641026,0.025641026,0.025641026,0.025641026,0,0.025641026,0,0,0,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0.051282051,0,0,0.025641026,0.025641026,0,0,0,0,0,0,0,0,0,0.025641026,0.076923077,0,0,0,0.025641026,0.025641026,0,0,0,0.025641026,0,0.051282051,0,0.025641026,0,0.025641026,0,0,0.076923077,0,0.025641026,0,0,0,0.076923077,0,0.025641026,0.025641026,0.025641026,0.076923077,0.025641026,0,0,0
0.025641026,0,0.051282051,0.051282051,0,0,0,0,0.076923077,0,0,0,0.025641026,0,0.025641026,0.051282051,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0.051282051,0,0,0.051282051,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0.051282051,0,0,0,0.025641026,0,0,0.025641026,0.025641026,0,0,0.025641026,0.025641026,0.025641026,0,0.307692308,0
0.025641026,0,0.025641026,0.025641026,0.025641026,0.025641026,0,0,0.025641026,0.025641026,0,0,0,0,0.051282051,0.102564103,0,0.025641026,0,0.076923077,0.025641026,0,0,0,0,0,0,0.025641026,0.025641026,0,0,0,0,0.025641026,0,0,0.025641026,0,0.025641026,0.025641026,0,0,0,0,0.051282051,0,0,0,0.051282051,0,0.025641026,0.051282051,0.025641026,0,0,0,0,0.051282051,0,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0
0,0,0,0.025641026,0,0.025641026,0,0,0,0,0.051282051,0.025641026,0,0,0.025641026,0,0,0,0.076923077,0,0.051282051,0.051282051,0,0.076923077,0,0,0,0,0,0.025641026,0.025641026,0.051282051,0.025641026,0,0,0,0.025641026,0.076923077,0,0,0,0.025641026,0,0.025641026,0,0,0.051282051,0,0,0.025641026,0,0,0,0.025641026,0,0.051282051,0.025641026,0.076923077,0,0,0.025641026,0.025641026,0,0,0
0,0,0,0,0,0.025641026,0.025641026,0,0.051282051,0,0.025641026,0,0,0,0,0,0,0.025641026,0.025641026,0,0,0,0.025641026,0.025641026,0,0,0.051282051,0.025641026,0,0,0.025641026,0.025641026,0,0.051282051,0.051282051,0,0,0,0.025641026,0.025641026,0.051282051,0.025641026,0,0.025641026,0,0.025641026,0.025641026,0.051282051,0,0,0,0,0.051282051,0.025641026,0,0,0,0.025641026,0.025641026,0.051282051,0,0.051282051,0.025641026,0.025641026,0
0.051282051,0.076923077,0.025641026,0.051282051,0.051282051,0.025641026,0,0.051282051,0,0,0.025641026,0,0,0,0.051282051,0,0.102564103,0.025641026,0,0,0.025641026,0,0,0.025641026,0,0,0,0,0.025641026,0.051282051,0,0,0.051282051,0,0,0,0.051282051,0,0,0,0.051282051,0.051282051,0,0,0,0,0,0,0,0.025641026,0,0,0,0.025641026,0,0.025641026,0,0,0.051282051,0,0,0,0,0,0
0,0.025641026,0,0.025641026,0,0.025641026,0,0,0.025641026,0.025641026,0,0.025641026,0,0.051282051,0,0.025641026,0,0,0.051282051,0.051282051,0,0,0,0.025641026,0,0,0,0,0.076923077,0.051282051,0,0.025641026,0.025641026,0,0,0,0.025641026,0,0,0.051282051,0,0,0,0,0,0,0.025641026,0,0.025641026,0,0.025641026,0,0.076923077,0,0,0.076923077,0,0.051282051,0,0,0,0.051282051,0.025641026,0.025641026,0
0,0.025641026,0.076923077,0.051282051,0.025641026,0.025641026,0,0.025641026,0,0.025641026,0.025641026,0.051282051,0.025641026,0,0,0.051282051,0.076923077,0.025641026,0,0.025641026,0.025641026,0,0,0,0,0,0,0,0,0,0.025641026,0,0.025641026,0,0,0,0.051282051,0,0,0,0.025641026,0,0,0,0.025641026,0.025641026,0.025641026,0,0.051282051,0.025641026,0.025641026,0,0.025641026,0,0,0,0,0.025641026,0,0.025641026,0.051282051,0,0,0,0
0,0.025641026,0,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0.102564103,0,0,0,0,0,0,0,0.025641026,0.102564103,0,0.025641026,0.025641026,0.051282051,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0.025641026,0,0.025641026,0,0.051282051,0.051282051,0,0.025641026,0.025641026,0,0.051282051,0,0,0,0,0,0,0.025641026,0,0,0.025641026,0.025641026,0,0,0,0,0,0,0,0.025641026,0,0.025641026,0
0,0,0.051282051,0,0.051282051,0,0,0,0.051282051,0.102564103,0,0.025641026,0,0,0,0.025641026,0.025641026,0.025641026,0.102564103,0,0.025641026,0,0,0,0,0,0,0.025641026,0.025641026,0,0.025641026,0,0,0,0,0.025641026,0.051282051,0.025641026,0.025641026,0.025641026,0,0,0,0,0.051282051,0,0.025641026,0,0.025641026,0.025641026,0.025641026,0,0.025641026,0,0,0,0,0.025641026,0,0.025641026,0,0.025641026,0,0.025641026,0
